Designator,Mid X,Mid Y,Layer,Rotation
R85,183.724000mm,-170.626000mm,Top,225
R86,101.137000mm,-73.880000mm,Top,225
R86,186.137000mm,-170.880000mm,Top,225
R120,45.658800mm,-74.300000mm,Top,270
R120,130.658800mm,-171.300000mm,Top,270
R121,132.958800mm,-171.300000mm,Top,270
R121,47.958800mm,-74.300000mm,Top,270
R122,135.258800mm,-171.300000mm,Top,270
R122,50.258800mm,-74.300000mm,Top,270
R123,137.558800mm,-171.300000mm,Top,270
R123,52.558800mm,-74.300000mm,Top,270
R124,139.858800mm,-171.300000mm,Top,270
R124,54.858800mm,-74.300000mm,Top,270
R125,142.158800mm,-171.300000mm,Top,270
R125,57.158800mm,-74.300000mm,Top,270
R131,164.191400mm,-148.324800mm,Top,180
R131,79.191400mm,-51.324800mm,Top,180
R139,151.694500mm,-158.180000mm,Top,180
R139,66.694500mm,-61.180000mm,Top,180
R141,67.355000mm,-63.466000mm,Top,270
R141,152.355000mm,-160.466000mm,Top,270
RN1,141.063000mm,-210.631000mm,Top,180
RN1,56.063000mm,-113.631000mm,Top,180
RN2,89.326000mm,-58.132000mm,Top,270
RN2,174.326000mm,-155.132000mm,Top,270
RN3,78.658000mm,-60.926000mm,Top,270
RN3,163.658000mm,-157.926000mm,Top,270
RN4,85.516000mm,-58.132000mm,Top,270
RN4,170.516000mm,-155.132000mm,Top,270
RN5,136.200000mm,-182.950000mm,Top,270
RN5,51.200000mm,-85.950000mm,Top,270
RN6,46.700000mm,-85.950000mm,Top,270
RN6,131.700000mm,-182.950000mm,Top,270
RN13,156.673000mm,-158.307000mm,Top,270
RN13,71.673000mm,-61.307000mm,Top,270
SW1,57.728400mm,-106.442800mm,Top,0
SW1,142.728400mm,-203.442800mm,Top,0
SW2,142.728400mm,-199.124800mm,Top,180
SW2,57.728400mm,-102.124800mm,Top,180
SW3,57.728400mm,-101.900000mm,Top,180
SW3,142.728400mm,-198.900000mm,Top,180
SW4,57.728400mm,-106.700000mm,Top,0
SW4,142.728400mm,-203.700000mm,Top,0
U1,160.086800mm,-201.284600mm,Top,90
U1,75.086800mm,-104.284600mm,Top,90
U2,189.500000mm,-183.403000mm,Top,0
U2,104.500000mm,-86.403000mm,Top,0
U4,59.100000mm,-66.641000mm,Top,180
U4,144.100000mm,-163.641000mm,Top,180
U5,133.600000mm,-210.900000mm,Top,90
U5,48.600000mm,-113.900000mm,Top,90
U6,94.914000mm,-126.839000mm,Top,90
U6,179.914000mm,-223.839000mm,Top,90
U7,176.900000mm,-207.300000mm,Top,270
U7,91.900000mm,-110.300000mm,Top,270
U8,85.770000mm,-80.992000mm,Top,180
U8,170.770000mm,-177.992000mm,Top,180
U9,186.500000mm,-165.300000mm,Top,90
U9,101.500000mm,-68.300000mm,Top,90
U10,192.100000mm,-165.300000mm,Top,90
U10,107.100000mm,-68.300000mm,Top,90
U11,180.000000mm,-224.500000mm,Top,0
U11,95.000000mm,-127.500000mm,Top,0
U31,47.263600mm,-80.534800mm,Top,90
U31,132.263600mm,-177.534800mm,Top,90
U32,137.699200mm,-177.534800mm,Top,90
U32,52.699200mm,-80.534800mm,Top,90
U33,143.134800mm,-177.534800mm,Top,90
U33,58.134800mm,-80.534800mm,Top,90
U35,160.356000mm,-177.992000mm,Top,180
U35,75.356000mm,-80.992000mm,Top,180
U36,81.893960mm,-73.118000mm,Top,0
U36,166.893960mm,-170.118000mm,Top,0
U46,70.852580mm,-73.176420mm,Top,0
U46,155.852580mm,-170.176420mm,Top,0
X1,159.467000mm,-213.200000mm,Top,180
X1,74.467000mm,-116.200000mm,Top,180
Y2,154.260000mm,-213.100000mm,Top,180
Y2,69.260000mm,-116.100000mm,Top,180
